NO,hospital_name,ykiho,doctor_info,specialties,source_file,num_doctors,num_dentists,num_korean_med,category,radiology,internal_medicine,oriental_neuropsychiatry,anesthesiology_pain,rehabilitation_medicine,occupational_medicine,oral_maxillofacial_surgery,surgery,emergency_medicine,acupuncture,family_medicine,ophthalmology,orthopedic_surgery,psychiatry,periodontology,pediatrics,cardiothoracic_surgery,lab_medicine,prosthodontics,oral_pathology,plastic_surgery,radiation_oncology,dentistry,ent,conservative_dentistry,urology,orthodontics,oral_medicine,preventive_medicine,dermatology,pediatric_dentistry,neurosurgery,tuberculosis,nuclear_medicine,oriental_internal,integrated_dentistry,dental_radiology,neurology,oriental_obgyn,oriental_rehab,obstetrics_gynecology,pathology,total_medical_staff,category_en,radiology,internal_medicine,oriental_neuropsychiatry,anesthesiology_pain,rehabilitation_medicine,occupational_medicine,oral_maxillofacial_surgery,surgery,emergency_medicine,acupuncture,family_medicine,ophthalmology,orthopedic_surgery,psychiatry,periodontology,pediatrics,cardiothoracic_surgery,lab_medicine,prosthodontics,oral_pathology,plastic_surgery,radiation_oncology,dentistry,ent,conservative_dentistry,urology,orthodontics,oral_medicine,preventive_medicine,dermatology,pediatric_dentistry,neurosurgery,tuberculosis,nuclear_medicine,oriental_internal,integrated_dentistry,dental_radiology,neurology,oriental_obgyn,oriental_rehab,obstetrics_gynecology,pathology,radiology,internal_medicine,oriental_neuropsychiatry,anesthesiology_pain,rehabilitation_medicine,occupational_medicine,oral_maxillofacial_surgery,surgery,emergency_medicine,acupuncture,family_medicine,ophthalmology,orthopedic_surgery,psychiatry,periodontology,pediatrics,cardiothoracic_surgery,lab_medicine,prosthodontics,oral_pathology,plastic_surgery,radiation_oncology,dentistry,ent,conservative_dentistry,urology,orthodontics,oral_medicine,preventive_medicine,dermatology,pediatric_dentistry,neurosurgery,tuberculosis,nuclear_medicine,oriental_internal,integrated_dentistry,dental_radiology,neurology,oriental_obgyn,oriental_rehab,obstetrics_gynecology,pathology,province,city
250,녹색병원,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjNTEjJDEjJDYjJDgz,"총 인원 : 37명 (의사 : 37, 치과의사 : 0, 한의사 : 0)","내과 (7), 신경과 (2), 정신건강의학과 (1), 외과 (2), 정형외과 (1), 신경외과 (2), 마취통증의학과 (1), 산부인과 (1), 소아청소년과 (1), 비뇨의학과 (1), 영상의학과 (1), 진단검사의학과 (1), 재활의학과 (2), 가정의학과 (3), 응급의학과 (6), 직업환경의학과 (5)",hco_info_종합병원_20250518_2200.csv,37,0,0,종합병원,1,7,0,1,2,5,0,2,6,0,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,37,general_hospital,1,7,0,1,2,5,0,2,6,0,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1,7,0,1,2,5,0,2,6,0,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,서울특별시,중랑구
251,서울특별시보라매병원,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjODEjJDEjJDYjJDgz,"총 인원 : 271명 (의사 : 261, 치과의사 : 10, 한의사 : 0)","내과 (65), 신경과 (9), 정신건강의학과 (8), 외과 (16), 정형외과 (18), 신경외과 (6), 심장혈관흉부외과 (6), 성형외과 (3), 마취통증의학과 (12), 산부인과 (9), 소아청소년과 (14), 안과 (8), 이비인후과 (9), 피부과 (3), 비뇨의학과 (6), 영상의학과 (20), 방사선종양학과 (3), 병리과 (5), 진단검사의학과 (5), 재활의학과 (3), 핵의학과 (2), 가정의학과 (7), 응급의학과 (8), 직업환경의학과 (1), 예방의학과 (1), 구강악안면외과 (2), 치과보철과 (1), 치과교정과 (1), 치주과 (1), 치과보존과 (1)",hco_info_종합병원_20250518_2200.csv,261,10,0,종합병원,20,65,0,12,3,1,2,16,8,0,7,8,18,8,1,14,6,5,1,0,3,3,0,9,1,6,1,0,1,3,0,6,0,2,0,0,0,9,0,0,9,5,271,general_hospital,20,65,0,12,3,1,2,16,8,0,7,8,18,8,1,14,6,5,1,0,3,3,0,9,1,6,1,0,1,3,0,6,0,2,0,0,0,9,0,0,9,5,20,65,0,12,3,1,2,16,8,0,7,8,18,8,1,14,6,5,1,0,3,3,0,9,1,6,1,0,1,3,0,6,0,2,0,0,0,9,0,0,9,5,서울특별시,동작구
252,의료법인풍산의료재단동부제일병원,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,"총 인원 : 25명 (의사 : 25, 치과의사 : 0, 한의사 : 0)","내과 (6), 신경과 (1), 외과 (3), 정형외과 (4), 신경외과 (2), 마취통증의학과 (1), 산부인과 (1), 영상의학과 (3), 진단검사의학과 (1), 응급의학과 (1)",hco_info_종합병원_20250518_2200.csv,25,0,0,종합병원,3,6,0,1,0,0,0,3,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,25,general_hospital,3,6,0,1,0,0,0,3,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,3,6,0,1,0,0,0,3,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,서울특별시,중랑구
253,강원대학교병원,JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNTEjJDEjJDYjJDgz,"총 인원 : 172명 (의사 : 171, 치과의사 : 1, 한의사 : 0)","내과 (40), 신경과 (3), 정신건강의학과 (6), 외과 (8), 정형외과 (5), 신경외과 (7), 심장혈관흉부외과 (3), 성형외과 (3), 마취통증의학과 (7), 산부인과 (6), 소아청소년과 (17), 안과 (3), 이비인후과 (6), 피부과 (3), 비뇨의학과 (4), 영상의학과 (6), 방사선종양학과 (3), 병리과 (3), 진단검사의학과 (3), 재활의학과 (2), 가정의학과 (6), 응급의학과 (8), 직업환경의학과 (1), 예방의학과 (4), 구강악안면외과 (1)",hco_info_종합병원_20250518_2200.csv,171,1,0,종합병원,6,40,0,7,2,1,1,8,8,0,6,3,5,6,0,17,3,3,0,0,3,3,0,6,0,4,0,0,4,3,0,7,0,0,0,0,0,3,0,0,6,3,172,general_hospital,6,40,0,7,2,1,1,8,8,0,6,3,5,6,0,17,3,3,0,0,3,3,0,6,0,4,0,0,4,3,0,7,0,0,0,0,0,3,0,0,6,3,6,40,0,7,2,1,1,8,8,0,6,3,5,6,0,17,3,3,0,0,3,3,0,6,0,4,0,0,4,3,0,7,0,0,0,0,0,3,0,0,6,3,강원특별자치도,춘천시
254,대림성모병원,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQ0NjEwMDIjODEjJDEjJDYjJDgz,"총 인원 : 48명 (의사 : 47, 치과의사 : 1, 한의사 : 0)","내과 (9), 신경과 (2), 외과 (8), 정형외과 (2), 마취통증의학과 (2), 산부인과 (2), 영상의학과 (10), 방사선종양학과 (1), 병리과 (2), 진단검사의학과 (1), 핵의학과 (1), 가정의학과 (2), 응급의학과 (5)",hco_info_종합병원_20250518_2200.csv,47,1,0,종합병원,10,9,0,2,0,0,0,8,5,0,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,2,48,general_hospital,10,9,0,2,0,0,0,8,5,0,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,2,10,9,0,2,0,0,0,8,5,0,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,2,서울특별시,영등포구
255,한림대학교 강남성심병원,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE0ODEjNTEjJDEjJDYjJDgz,"총 인원 : 167명 (의사 : 161, 치과의사 : 6, 한의사 : 0)","내과 (37), 신경과 (5), 정신건강의학과 (3), 외과 (9), 정형외과 (9), 신경외과 (5), 심장혈관흉부외과 (2), 성형외과 (4), 마취통증의학과 (10), 산부인과 (6), 소아청소년과 (8), 안과 (6), 이비인후과 (6), 피부과 (3), 비뇨의학과 (5), 영상의학과 (13), 방사선종양학과 (1), 병리과 (1), 진단검사의학과 (3), 재활의학과 (2), 핵의학과 (2), 가정의학과 (4), 응급의학과 (6), 구강악안면외과 (2), 치과보철과 (1), 치과교정과 (1), 치과보존과 (1), 통합치의학과 (1)",hco_info_종합병원_20250518_2200.csv,161,6,0,종합병원,13,37,0,10,2,0,2,9,6,0,4,6,9,3,0,8,2,3,1,0,4,1,0,6,1,5,1,0,0,3,0,5,0,2,0,1,0,5,0,0,6,1,167,general_hospital,13,37,0,10,2,0,2,9,6,0,4,6,9,3,0,8,2,3,1,0,4,1,0,6,1,5,1,0,0,3,0,5,0,2,0,1,0,5,0,0,6,1,13,37,0,10,2,0,2,9,6,0,4,6,9,3,0,8,2,3,1,0,4,1,0,6,1,5,1,0,0,3,0,5,0,2,0,1,0,5,0,0,6,1,서울특별시,영등포구
256,재단법인베스티안재단베스티안서울병원,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,"총 인원 : 14명 (의사 : 14, 치과의사 : 0, 한의사 : 0)","내과 (1), 외과 (3), 성형외과 (1), 마취통증의학과 (1), 소아청소년과 (1), 이비인후과 (1), 영상의학과 (1), 진단검사의학과 (1), 응급의학과 (3)",hco_info_종합병원_20250518_2200.csv,14,0,0,종합병원,1,1,0,1,0,0,0,3,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,general_hospital,1,1,0,1,0,0,0,3,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,서울특별시,성동구
257,삼육서울병원,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz,"총 인원 : 99명 (의사 : 98, 치과의사 : 1, 한의사 : 0)","내과 (23), 신경과 (3), 정신건강의학과 (3), 외과 (5), 정형외과 (4), 신경외과 (2), 심장혈관흉부외과 (2), 마취통증의학과 (3), 산부인과 (3), 소아청소년과 (3), 안과 (4), 이비인후과 (2), 피부과 (1), 비뇨의학과 (3), 영상의학과 (5), 병리과 (1), 진단검사의학과 (1), 재활의학과 (4), 핵의학과 (1), 가정의학과 (5), 응급의학과 (7), 직업환경의학과 (2)",hco_info_종합병원_20250518_2200.csv,98,1,0,종합병원,5,23,0,3,4,2,0,5,7,0,5,4,4,3,0,3,2,1,0,0,0,0,0,2,0,3,0,0,0,1,0,2,0,1,0,0,0,3,0,0,3,1,99,general_hospital,5,23,0,3,4,2,0,5,7,0,5,4,4,3,0,3,2,1,0,0,0,0,0,2,0,3,0,0,0,1,0,2,0,1,0,0,0,3,0,0,3,1,5,23,0,3,4,2,0,5,7,0,5,4,4,3,0,3,2,1,0,0,0,0,0,2,0,3,0,0,0,1,0,2,0,1,0,0,0,3,0,0,3,1,서울특별시,동대문구
258,광명성애병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjODEjJDEjJDIjJDgz,"총 인원 : 88명 (의사 : 85, 치과의사 : 3, 한의사 : 0)","내과 (10), 신경과 (3), 정신건강의학과 (1), 외과 (2), 정형외과 (6), 신경외과 (1), 성형외과 (5), 마취통증의학과 (3), 산부인과 (2), 소아청소년과 (3), 안과 (1), 이비인후과 (2), 피부과 (1), 비뇨의학과 (1), 영상의학과 (4), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (3), 응급의학과 (9), 직업환경의학과 (1), 구강악안면외과 (1)",hco_info_종합병원_20250518_2200.csv,85,3,0,종합병원,4,10,0,3,1,1,1,2,9,0,3,1,6,1,0,3,0,1,0,0,5,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,0,2,0,88,general_hospital,4,10,0,3,1,1,1,2,9,0,3,1,6,1,0,3,0,1,0,0,5,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,0,2,0,4,10,0,3,1,1,1,2,9,0,3,1,6,1,0,3,0,1,0,0,5,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,0,2,0,경기도,광명시
259,명지성모병원,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNTEjJDEjJDYjJDgz,"총 인원 : 35명 (의사 : 35, 치과의사 : 0, 한의사 : 0)","내과 (6), 신경과 (3), 외과 (1), 정형외과 (1), 신경외과 (8), 마취통증의학과 (1), 산부인과 (2), 소아청소년과 (1), 영상의학과 (3), 진단검사의학과 (1), 재활의학과 (2), 응급의학과 (4)",hco_info_종합병원_20250518_2200.csv,35,0,0,종합병원,3,6,0,1,2,0,0,1,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,2,0,35,general_hospital,3,6,0,1,2,0,0,1,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,2,0,3,6,0,1,2,0,0,1,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,2,0,서울특별시,영등포구
260,가톨릭대학교 여의도성모병원,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz,"총 인원 : 145명 (의사 : 143, 치과의사 : 2, 한의사 : 0)","내과 (35), 신경과 (3), 정신건강의학과 (4), 외과 (8), 정형외과 (7), 신경외과 (4), 심장혈관흉부외과 (1), 성형외과 (3), 마취통증의학과 (7), 산부인과 (4), 소아청소년과 (3), 안과 (12), 이비인후과 (4), 피부과 (2), 비뇨의학과 (4), 영상의학과 (8), 방사선종양학과 (1), 병리과 (4), 진단검사의학과 (2), 재활의학과 (4), 핵의학과 (2), 가정의학과 (4), 응급의학과 (7), 구강악안면외과 (1), 치과보존과 (1), 통합치의학과 (1)",hco_info_종합병원_20250518_2200.csv,143,2,0,종합병원,8,35,0,7,4,0,1,8,7,0,4,12,7,4,0,3,1,2,0,0,3,1,0,4,1,4,0,0,0,2,0,4,0,2,0,1,0,3,0,0,4,4,145,general_hospital,8,35,0,7,4,0,1,8,7,0,4,12,7,4,0,3,1,2,0,0,3,1,0,4,1,4,0,0,0,2,0,4,0,2,0,1,0,3,0,0,4,4,8,35,0,7,4,0,1,8,7,0,4,12,7,4,0,3,1,2,0,0,3,1,0,4,1,4,0,0,0,2,0,4,0,2,0,1,0,3,0,0,4,4,서울특별시,영등포구
261,서울성심병원,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjE0ODEjNzEjJDEjJDgjJDgz,"총 인원 : 41명 (의사 : 40, 치과의사 : 1, 한의사 : 0)","내과 (3), 신경과 (1), 정신건강의학과 (1), 외과 (4), 정형외과 (11), 마취통증의학과 (6), 산부인과 (2), 소아청소년과 (1), 영상의학과 (2), 병리과 (1), 진단검사의학과 (1), 가정의학과 (1), 응급의학과 (1)",hco_info_종합병원_20250518_2200.csv,40,1,0,종합병원,2,3,0,6,0,0,0,4,1,0,1,0,11,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,41,general_hospital,2,3,0,6,0,0,0,4,1,0,1,0,11,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,3,0,6,0,0,0,4,1,0,1,0,11,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,서울특별시,동대문구
262,한림대학교춘천성심병원,JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNjEjJDEjJDAjJDgz,"총 인원 : 119명 (의사 : 118, 치과의사 : 1, 한의사 : 0)","내과 (27), 신경과 (9), 정신건강의학과 (3), 외과 (2), 정형외과 (6), 신경외과 (6), 심장혈관흉부외과 (2), 성형외과 (1), 마취통증의학과 (6), 산부인과 (2), 소아청소년과 (5), 안과 (4), 이비인후과 (4), 비뇨의학과 (2), 영상의학과 (4), 병리과 (2), 진단검사의학과 (2), 재활의학과 (1), 핵의학과 (1), 가정의학과 (5), 응급의학과 (12), 구강악안면외과 (1)",hco_info_종합병원_20250518_2200.csv,118,1,0,종합병원,4,27,0,6,1,0,1,2,12,0,5,4,6,3,0,5,2,2,0,0,1,0,0,4,0,2,0,0,0,0,0,6,0,1,0,0,0,9,0,0,2,2,119,general_hospital,4,27,0,6,1,0,1,2,12,0,5,4,6,3,0,5,2,2,0,0,1,0,0,4,0,2,0,0,0,0,0,6,0,1,0,0,0,9,0,0,2,2,4,27,0,6,1,0,1,2,12,0,5,4,6,3,0,5,2,2,0,0,1,0,0,4,0,2,0,0,0,0,0,6,0,1,0,0,0,9,0,0,2,2,강원특별자치도,춘천시
263,서울특별시 동부병원,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz,"총 인원 : 37명 (의사 : 35, 치과의사 : 2, 한의사 : 0)","내과 (5), 신경과 (2), 정신건강의학과 (1), 외과 (1), 정형외과 (2), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (1), 안과 (1), 이비인후과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 가정의학과 (4), 응급의학과 (3)",hco_info_종합병원_20250518_2200.csv,35,2,0,종합병원,2,5,0,2,0,0,0,1,3,0,4,1,2,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,37,general_hospital,2,5,0,2,0,0,0,1,3,0,4,1,2,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,5,0,2,0,0,0,1,3,0,4,1,2,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,서울특별시,동대문구
264,성애의료재단 성애병원,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjNzEjJDEjJDgjJDgz,"총 인원 : 57명 (의사 : 56, 치과의사 : 1, 한의사 : 0)","내과 (14), 신경과 (2), 정신건강의학과 (1), 외과 (2), 정형외과 (5), 신경외과 (1), 마취통증의학과 (3), 산부인과 (1), 소아청소년과 (4), 안과 (1), 이비인후과 (1), 피부과 (1), 비뇨의학과 (1), 영상의학과 (3), 병리과 (1), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (3), 응급의학과 (7), 구강악안면외과 (1)",hco_info_종합병원_20250518_2200.csv,56,1,0,종합병원,3,14,0,3,1,0,1,2,7,0,3,1,5,1,0,4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,1,57,general_hospital,3,14,0,3,1,0,1,2,7,0,3,1,5,1,0,4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,1,3,14,0,3,1,0,1,2,7,0,3,1,5,1,0,4,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,1,서울특별시,영등포구
265,서울특별시서울의료원,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjEyMjIjNjEjJDEjJDgjJDgz,"총 인원 : 167명 (의사 : 162, 치과의사 : 4, 한의사 : 1)","내과 (40), 신경과 (7), 정신건강의학과 (5), 외과 (12), 정형외과 (7), 신경외과 (5), 심장혈관흉부외과 (3), 마취통증의학과 (6), 산부인과 (4), 소아청소년과 (8), 안과 (1), 이비인후과 (3), 피부과 (2), 비뇨의학과 (4), 영상의학과 (8), 방사선종양학과 (1), 병리과 (3), 진단검사의학과 (2), 결핵과 (1), 재활의학과 (3), 핵의학과 (1), 가정의학과 (6), 응급의학과 (17), 직업환경의학과 (2), 예방의학과 (1), 구강악안면외과 (1), 치과보철과 (2), 통합치의학과 (1)",hco_info_종합병원_20250518_2200.csv,162,4,1,종합병원,8,40,0,6,3,2,1,12,17,0,6,1,7,5,0,8,3,2,2,0,0,1,0,3,0,4,0,0,1,2,0,5,1,1,0,1,0,7,0,0,4,3,167,general_hospital,8,40,0,6,3,2,1,12,17,0,6,1,7,5,0,8,3,2,2,0,0,1,0,3,0,4,0,0,1,2,0,5,1,1,0,1,0,7,0,0,4,3,8,40,0,6,3,2,1,12,17,0,6,1,7,5,0,8,3,2,2,0,0,1,0,3,0,4,0,0,1,2,0,5,1,1,0,1,0,7,0,0,4,3,서울특별시,중랑구
266,국립중앙의료원,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjEwMDIjODEjJDEjJDIjJDgz,"총 인원 : 173명 (의사 : 161, 치과의사 : 5, 한의사 : 7)","내과 (28), 신경과 (7), 정신건강의학과 (4), 외과 (12), 정형외과 (7), 신경외과 (2), 심장혈관흉부외과 (5), 성형외과 (1), 마취통증의학과 (3), 산부인과 (4), 소아청소년과 (2), 안과 (4), 이비인후과 (4), 피부과 (3), 비뇨의학과 (4), 영상의학과 (4), 방사선종양학과 (1), 병리과 (3), 진단검사의학과 (2), 재활의학과 (1), 핵의학과 (1), 가정의학과 (3), 응급의학과 (22), 예방의학과 (5), 구강악안면외과 (1), 치과보존과 (1), 통합치의학과 (4), 한방내과 (1), 한방신경정신과 (1), 침구과 (2)",hco_info_종합병원_20250518_2200.csv,161,5,7,종합병원,4,28,1,3,1,0,1,12,22,2,3,4,7,4,0,2,5,2,0,0,1,1,0,4,1,4,0,0,5,3,0,2,0,1,1,4,0,7,0,0,4,3,173,general_hospital,4,28,1,3,1,0,1,12,22,2,3,4,7,4,0,2,5,2,0,0,1,1,0,4,1,4,0,0,5,3,0,2,0,1,1,4,0,7,0,0,4,3,4,28,1,3,1,0,1,12,22,2,3,4,7,4,0,2,5,2,0,0,1,1,0,4,1,4,0,0,5,3,0,2,0,1,1,4,0,7,0,0,4,3,서울특별시,중구
267,남양주 한양병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,"총 인원 : 35명 (의사 : 34, 치과의사 : 1, 한의사 : 0)","내과 (9), 신경과 (1), 외과 (3), 정형외과 (3), 신경외과 (3), 심장혈관흉부외과 (1), 성형외과 (1), 마취통증의학과 (1), 산부인과 (1), 이비인후과 (1), 영상의학과 (1), 진단검사의학과 (1), 가정의학과 (1), 응급의학과 (2)",hco_info_종합병원_20250518_2200.csv,34,1,0,종합병원,1,9,0,1,0,0,0,3,2,0,1,0,3,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,35,general_hospital,1,9,0,1,0,0,0,3,2,0,1,0,3,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,9,0,1,0,0,0,3,2,0,1,0,3,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,경기도,남양주시
268,의료법인 록향의료재단 신천연합병원,JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNjEjJDEjJDQjJDgz,"총 인원 : 28명 (의사 : 27, 치과의사 : 1, 한의사 : 0)","내과 (7), 신경과 (1), 정신건강의학과 (1), 외과 (1), 정형외과 (2), 신경외과 (1), 마취통증의학과 (1), 산부인과 (2), 소아청소년과 (1), 영상의학과 (2), 진단검사의학과 (1), 가정의학과 (3), 응급의학과 (2), 통합치의학과 (1)",hco_info_종합병원_20250518_2200.csv,27,1,0,종합병원,2,7,0,1,0,0,0,1,2,0,3,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,28,general_hospital,2,7,0,1,0,0,0,1,2,0,3,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,2,7,0,1,0,0,0,1,2,0,3,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,경기도,시흥시
269,씨엠병원,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNjEjJDEjJDQjJDgz,"총 인원 : 30명 (의사 : 30, 치과의사 : 0, 한의사 : 0)","내과 (5), 신경과 (1), 외과 (2), 정형외과 (11), 신경외과 (1), 성형외과 (1), 마취통증의학과 (2), 산부인과 (1), 영상의학과 (2), 진단검사의학과 (1)",hco_info_종합병원_20250518_2200.csv,30,0,0,종합병원,2,5,0,2,0,0,0,2,0,0,0,0,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,30,general_hospital,2,5,0,2,0,0,0,2,0,0,0,0,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,5,0,2,0,0,0,2,0,0,0,0,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,서울특별시,영등포구
270,한림대학교 한강성심병원,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNzEjJDEjJDgjJDgz,"총 인원 : 23명 (의사 : 23, 치과의사 : 0, 한의사 : 0)","내과 (1), 정신건강의학과 (1), 외과 (10), 성형외과 (3), 마취통증의학과 (2), 소아청소년과 (1), 영상의학과 (1), 진단검사의학과 (1), 재활의학과 (3)",hco_info_종합병원_20250518_2200.csv,23,0,0,종합병원,1,1,0,2,3,0,0,10,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,general_hospital,1,1,0,2,3,0,0,10,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,0,10,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,서울특별시,영등포구
