index,name,onclick,ykiho,doctor_info,specialties,special_fields
122,대청병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNDEjJDEjJDQjJDgz"",122);",JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNDEjJDEjJDQjJDgz,"총 인원 : 31명 (의사 : 30, 치과의사 : 1, 한의사 : 0)","내과 (5), 신경과 (2), 외과 (5), 정형외과 (3), 신경외과 (1), 마취통증의학과 (1), 산부인과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 가정의학과 (4)","내과 (5), 신경과 (2), 외과 (5), 정형외과 (3), 신경외과 (1), 마취통증의학과 (1), 산부인과 (1), 이비인후과 (0), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 가정의학과 (4), 구강악안면외과 (0)"
123,근로복지공단 대전병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNjEjJDEjJDgjJDgz"",123);",JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNjEjJDEjJDgjJDgz,"총 인원 : 28명 (의사 : 27, 치과의사 : 1, 한의사 : 0)","내과 (3), 신경과 (1), 정신건강의학과 (1), 외과 (1), 정형외과 (2), 신경외과 (1), 마취통증의학과 (1), 산부인과 (1), 이비인후과 (1), 영상의학과 (2), 진단검사의학과 (1), 재활의학과 (4), 가정의학과 (2), 직업환경의학과 (4)","내과 (3), 신경과 (1), 정신건강의학과 (1), 외과 (1), 정형외과 (2), 신경외과 (1), 마취통증의학과 (1), 산부인과 (1), 이비인후과 (1), 비뇨의학과 (0), 영상의학과 (2), 진단검사의학과 (1), 재활의학과 (4), 가정의학과 (2), 응급의학과 (0), 직업환경의학과 (4)"
124,광주희망병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz"",124);",JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz,"총 인원 : 21명 (의사 : 21, 치과의사 : 0, 한의사 : 0)","내과 (4), 신경과 (1), 외과 (3), 정형외과 (4), 신경외과 (2), 마취통증의학과 (1), 소아청소년과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 가정의학과 (1)","내과 (4), 신경과 (1), 외과 (3), 정형외과 (4), 신경외과 (2), 마취통증의학과 (1), 소아청소년과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 재활의학과 (0), 가정의학과 (1), 응급의학과 (0)"
125,운암한국병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz"",125);",JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,"총 인원 : 21명 (의사 : 21, 치과의사 : 0, 한의사 : 0)","내과 (6), 신경과 (1), 외과 (1), 정형외과 (2), 신경외과 (3), 마취통증의학과 (1), 소아청소년과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 응급의학과 (1)","내과 (6), 신경과 (1), 외과 (1), 정형외과 (2), 신경외과 (3), 마취통증의학과 (1), 소아청소년과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 응급의학과 (1)"
126,광주한국병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjEwMDIjNDEjJDEjJDgjJDgz"",126);",JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjEwMDIjNDEjJDEjJDgjJDgz,"총 인원 : 30명 (의사 : 30, 치과의사 : 0, 한의사 : 0)","내과 (7), 신경과 (1), 외과 (1), 정형외과 (5), 신경외과 (3), 마취통증의학과 (2), 소아청소년과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 응급의학과 (4)","내과 (7), 신경과 (1), 외과 (1), 정형외과 (5), 신경외과 (3), 마취통증의학과 (2), 소아청소년과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 응급의학과 (4)"
127,서광병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz"",127);",JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,"총 인원 : 26명 (의사 : 26, 치과의사 : 0, 한의사 : 0)","내과 (6), 신경과 (1), 외과 (3), 정형외과 (2), 신경외과 (2), 마취통증의학과 (1), 산부인과 (1), 소아청소년과 (1), 비뇨의학과 (1), 영상의학과 (1), 진단검사의학과 (1), 응급의학과 (5)","내과 (6), 신경과 (1), 정신건강의학과 (0), 외과 (3), 정형외과 (2), 신경외과 (2), 마취통증의학과 (1), 산부인과 (1), 소아청소년과 (1), 비뇨의학과 (1), 영상의학과 (1), 진단검사의학과 (1), 응급의학과 (5)"
128,상무병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz"",128);",JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz,"총 인원 : 28명 (의사 : 28, 치과의사 : 0, 한의사 : 0)","내과 (5), 신경과 (1), 외과 (3), 정형외과 (4), 신경외과 (1), 심장혈관흉부외과 (1), 마취통증의학과 (3), 소아청소년과 (1), 이비인후과 (1), 비뇨의학과 (1), 영상의학과 (1), 진단검사의학과 (1), 응급의학과 (3)","내과 (5), 신경과 (1), 외과 (3), 정형외과 (4), 신경외과 (1), 심장혈관흉부외과 (1), 마취통증의학과 (3), 소아청소년과 (1), 이비인후과 (1), 비뇨의학과 (1), 영상의학과 (1), 진단검사의학과 (1), 응급의학과 (3)"
129,학교법인 을지학원 대전을지대학교병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz"",129);",JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,"총 인원 : 154명 (의사 : 151, 치과의사 : 3, 한의사 : 0)","내과 (30), 신경과 (5), 정신건강의학과 (4), 외과 (11), 정형외과 (11), 신경외과 (6), 심장혈관흉부외과 (3), 성형외과 (3), 마취통증의학과 (9), 산부인과 (8), 소아청소년과 (6), 안과 (1), 이비인후과 (4), 피부과 (2), 비뇨의학과 (4), 영상의학과 (11), 방사선종양학과 (1), 병리과 (2), 진단검사의학과 (2), 재활의학과 (3), 핵의학과 (1), 가정의학과 (5), 응급의학과 (6), 직업환경의학과 (1), 구강악안면외과 (1), 치과보존과 (1)","내과 (30), 신경과 (5), 정신건강의학과 (4), 외과 (11), 정형외과 (11), 신경외과 (6), 심장혈관흉부외과 (3), 성형외과 (3), 마취통증의학과 (9), 산부인과 (8), 소아청소년과 (6), 안과 (1), 이비인후과 (4), 피부과 (2), 비뇨의학과 (4), 영상의학과 (11), 방사선종양학과 (1), 병리과 (2), 진단검사의학과 (2), 재활의학과 (3), 핵의학과 (1), 가정의학과 (5), 응급의학과 (6), 구강악안면외과 (1)"
130,광주보훈병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNzEjJDEjJDgjJDgz"",130);",JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNzEjJDEjJDgjJDgz,"총 인원 : 73명 (의사 : 66, 치과의사 : 6, 한의사 : 1)","내과 (11), 신경과 (3), 정신건강의학과 (1), 외과 (2), 정형외과 (2), 신경외과 (2), 마취통증의학과 (3), 산부인과 (2), 소아청소년과 (2), 안과 (2), 이비인후과 (2), 피부과 (1), 비뇨의학과 (4), 영상의학과 (4), 병리과 (1), 진단검사의학과 (1), 재활의학과 (4), 핵의학과 (1), 가정의학과 (3), 응급의학과 (3), 치과보철과 (3), 치주과 (2), 구강내과 (1)","내과 (11), 신경과 (3), 정신건강의학과 (1), 외과 (2), 정형외과 (2), 신경외과 (2), 마취통증의학과 (3), 산부인과 (2), 소아청소년과 (2), 안과 (2), 이비인후과 (2), 피부과 (1), 비뇨의학과 (4), 영상의학과 (4), 병리과 (1), 진단검사의학과 (1), 재활의학과 (4), 핵의학과 (1), 가정의학과 (3), 응급의학과 (3), 치과 (0), 한방내과 (0)"
131,첨단종합병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz"",131);",JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz,"총 인원 : 46명 (의사 : 45, 치과의사 : 1, 한의사 : 0)","내과 (13), 신경과 (1), 정신건강의학과 (1), 외과 (3), 정형외과 (4), 신경외과 (3), 심장혈관흉부외과 (1), 마취통증의학과 (3), 산부인과 (2), 소아청소년과 (1), 비뇨의학과 (1), 영상의학과 (1), 진단검사의학과 (1), 재활의학과 (2), 응급의학과 (7)","내과 (13), 신경과 (1), 정신건강의학과 (1), 외과 (3), 정형외과 (4), 신경외과 (3), 심장혈관흉부외과 (1), 성형외과 (0), 마취통증의학과 (3), 산부인과 (2), 소아청소년과 (1), 안과 (0), 이비인후과 (0), 비뇨의학과 (1), 영상의학과 (1), 진단검사의학과 (1), 재활의학과 (2), 핵의학과 (0), 가정의학과 (0), 응급의학과 (7), 치과 (0)"
132,KS병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjEwMDIjNDEjJDEjJDgjJDgz"",132);",JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjEwMDIjNDEjJDEjJDgjJDgz,"총 인원 : 45명 (의사 : 44, 치과의사 : 1, 한의사 : 0)","내과 (10), 신경과 (1), 외과 (3), 정형외과 (3), 신경외과 (2), 심장혈관흉부외과 (1), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (2), 영상의학과 (3), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (4), 응급의학과 (8), 직업환경의학과 (1), 통합치의학과 (1)","내과 (10), 신경과 (1), 외과 (3), 정형외과 (3), 신경외과 (2), 심장혈관흉부외과 (1), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (2), 영상의학과 (3), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (4), 응급의학과 (8), 직업환경의학과 (1), 구강내과 (0)"
133,신가병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz"",133);",JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz,"총 인원 : 25명 (의사 : 25, 치과의사 : 0, 한의사 : 0)","내과 (5), 신경과 (1), 외과 (1), 정형외과 (3), 신경외과 (2), 마취통증의학과 (2), 산부인과 (1), 영상의학과 (3), 진단검사의학과 (1), 재활의학과 (2), 응급의학과 (4)","내과 (5), 신경과 (1), 외과 (1), 정형외과 (3), 신경외과 (2), 마취통증의학과 (2), 산부인과 (1), 영상의학과 (3), 진단검사의학과 (1), 재활의학과 (2), 응급의학과 (4)"
134,광주센트럴병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz"",134);",JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,"총 인원 : 33명 (의사 : 33, 치과의사 : 0, 한의사 : 0)","내과 (7), 신경과 (1), 외과 (1), 정형외과 (4), 신경외과 (2), 심장혈관흉부외과 (1), 마취통증의학과 (1), 소아청소년과 (5), 영상의학과 (2), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (1), 응급의학과 (1)","내과 (7), 신경과 (1), 외과 (1), 정형외과 (4), 신경외과 (2), 심장혈관흉부외과 (1), 마취통증의학과 (1), 산부인과 (0), 소아청소년과 (5), 영상의학과 (2), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (1), 응급의학과 (1)"
135,의료법인 우범의료재단 장흥종합병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjE0ODEjNjEjJDEjJDgjJDgz"",135);",JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjE0ODEjNjEjJDEjJDgjJDgz,"총 인원 : 12명 (의사 : 12, 치과의사 : 0, 한의사 : 0)","내과 (2), 외과 (2), 정형외과 (1), 신경외과 (1), 마취통증의학과 (1), 소아청소년과 (1), 비뇨의학과 (1), 영상의학과 (1), 진단검사의학과 (1)","내과 (2), 외과 (2), 정형외과 (1), 신경외과 (1), 성형외과 (0), 마취통증의학과 (1), 소아청소년과 (1), 영상의학과 (1), 진단검사의학과 (1)"
136,광주수완병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNzEjJDEjJDgjJDgz"",136);",JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNzEjJDEjJDgjJDgz,"총 인원 : 19명 (의사 : 19, 치과의사 : 0, 한의사 : 0)","내과 (3), 외과 (1), 정형외과 (3), 신경외과 (1), 마취통증의학과 (1), 산부인과 (1), 이비인후과 (1), 영상의학과 (1), 진단검사의학과 (1), 응급의학과 (3)","내과 (3), 외과 (1), 정형외과 (3), 신경외과 (1), 심장혈관흉부외과 (0), 마취통증의학과 (1), 산부인과 (1), 소아청소년과 (0), 이비인후과 (1), 비뇨의학과 (0), 영상의학과 (1), 진단검사의학과 (1), 재활의학과 (0), 응급의학과 (3)"
137,대전보훈병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNzEjJDEjJDgjJDgz"",137);",JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNzEjJDEjJDgjJDgz,"총 인원 : 45명 (의사 : 38, 치과의사 : 6, 한의사 : 1)","내과 (7), 신경과 (3), 정신건강의학과 (1), 외과 (2), 정형외과 (3), 신경외과 (2), 마취통증의학과 (3), 산부인과 (1), 소아청소년과 (1), 안과 (1), 이비인후과 (1), 피부과 (1), 비뇨의학과 (3), 영상의학과 (2), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (3), 치주과 (2)","내과 (7), 신경과 (3), 정신건강의학과 (1), 외과 (2), 정형외과 (3), 신경외과 (2), 마취통증의학과 (3), 산부인과 (1), 소아청소년과 (1), 안과 (1), 이비인후과 (1), 피부과 (1), 비뇨의학과 (3), 영상의학과 (2), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (3), 응급의학과 (0), 구강악안면외과 (0), 한방내과 (0)"
138,하남성심병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNDEjJDEjJDQjJDgz"",138);",JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNDEjJDEjJDQjJDgz,"총 인원 : 25명 (의사 : 24, 치과의사 : 1, 한의사 : 0)","내과 (5), 외과 (2), 정형외과 (2), 신경외과 (1), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (1), 안과 (1), 이비인후과 (1), 영상의학과 (2), 진단검사의학과 (1), 응급의학과 (4)","내과 (5), 신경과 (0), 외과 (2), 정형외과 (2), 신경외과 (1), 심장혈관흉부외과 (0), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (1), 안과 (1), 이비인후과 (1), 비뇨의학과 (0), 영상의학과 (2), 진단검사의학과 (1), 응급의학과 (4), 치과 (0)"
139,의료법인영훈의료재단 유성선병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjE0ODEjODEjJDEjJDIjJDgz"",139);",JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjE0ODEjODEjJDEjJDIjJDgz,"총 인원 : 95명 (의사 : 92, 치과의사 : 3, 한의사 : 0)","내과 (18), 신경과 (5), 정신건강의학과 (1), 외과 (5), 정형외과 (7), 신경외과 (4), 심장혈관흉부외과 (1), 마취통증의학과 (5), 산부인과 (5), 소아청소년과 (2), 이비인후과 (2), 비뇨의학과 (2), 영상의학과 (6), 방사선종양학과 (1), 병리과 (2), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (10), 응급의학과 (10), 직업환경의학과 (1), 구강악안면외과 (1), 치과보철과 (1), 치주과 (1), 치과보존과 (1), 통합치의학과 (1)","내과 (18), 신경과 (5), 정신건강의학과 (1), 외과 (5), 정형외과 (7), 신경외과 (4), 심장혈관흉부외과 (1), 성형외과 (0), 마취통증의학과 (5), 산부인과 (5), 소아청소년과 (2), 이비인후과 (2), 피부과 (0), 비뇨의학과 (2), 영상의학과 (6), 방사선종양학과 (1), 병리과 (2), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (10), 응급의학과 (10), 직업환경의학과 (1), 구강악안면외과 (1), 치과보철과 (1), 치주과 (1), 치과보존과 (1)"
140,빛가람종합병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjEwMDIjNjEjJDEjJDQjJDgz"",140);",JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,"총 인원 : 26명 (의사 : 26, 치과의사 : 0, 한의사 : 0)","내과 (5), 신경과 (1), 외과 (1), 정형외과 (3), 신경외과 (3), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (1), 영상의학과 (2), 진단검사의학과 (1), 가정의학과 (2)","내과 (5), 신경과 (1), 외과 (1), 정형외과 (3), 신경외과 (3), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (1), 영상의학과 (2), 진단검사의학과 (1), 가정의학과 (2)"
141,재단법인 아산사회복지재단 정읍아산병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz"",141);",JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,"총 인원 : 28명 (의사 : 28, 치과의사 : 0, 한의사 : 0)","내과 (5), 정신건강의학과 (1), 외과 (2), 정형외과 (1), 신경외과 (1), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (3), 이비인후과 (1), 비뇨의학과 (1), 영상의학과 (1), 병리과 (1), 가정의학과 (2), 응급의학과 (1), 직업환경의학과 (1)","내과 (5), 정신건강의학과 (1), 외과 (2), 정형외과 (1), 신경외과 (1), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (3), 이비인후과 (1), 비뇨의학과 (1), 영상의학과 (1), 병리과 (1), 가정의학과 (2), 응급의학과 (1), 직업환경의학과 (1)"
142,익산병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz"",142);",JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz,"총 인원 : 58명 (의사 : 56, 치과의사 : 2, 한의사 : 0)","내과 (11), 신경과 (2), 정신건강의학과 (1), 외과 (3), 정형외과 (6), 신경외과 (2), 심장혈관흉부외과 (2), 성형외과 (1), 마취통증의학과 (3), 산부인과 (2), 비뇨의학과 (1), 영상의학과 (6), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (2), 응급의학과 (10), 직업환경의학과 (2), 통합치의학과 (1)","내과 (11), 신경과 (2), 정신건강의학과 (1), 외과 (3), 정형외과 (6), 신경외과 (2), 심장혈관흉부외과 (2), 성형외과 (1), 마취통증의학과 (3), 산부인과 (2), 비뇨의학과 (1), 영상의학과 (6), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (2), 응급의학과 (10), 직업환경의학과 (2), 구강악안면외과 (0), 치과보철과 (0), 소아치과 (0), 치주과 (0), 치과보존과 (0), 구강내과 (0), 통합치의학과 (1)"
143,의료법인 백제병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNzEjJDEjJDgjJDgz"",143);",JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNzEjJDEjJDgjJDgz,"총 인원 : 49명 (의사 : 46, 치과의사 : 3, 한의사 : 0)","내과 (8), 신경과 (2), 정신건강의학과 (2), 외과 (2), 정형외과 (4), 신경외과 (3), 심장혈관흉부외과 (1), 마취통증의학과 (2), 산부인과 (2), 소아청소년과 (2), 안과 (1), 이비인후과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (5), 응급의학과 (4), 직업환경의학과 (3), 예방의학과 (1), 구강악안면외과 (1)","내과 (8), 신경과 (2), 정신건강의학과 (2), 외과 (2), 정형외과 (4), 신경외과 (3), 심장혈관흉부외과 (1), 마취통증의학과 (2), 산부인과 (2), 소아청소년과 (2), 안과 (1), 이비인후과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (5), 응급의학과 (4), 직업환경의학과 (3), 예방의학과 (1), 구강악안면외과 (1)"
144,근로복지공단 태백병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz"",144);",JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz,"총 인원 : 17명 (의사 : 17, 치과의사 : 0, 한의사 : 0)","내과 (1), 정신건강의학과 (1), 외과 (1), 정형외과 (1), 신경외과 (1), 심장혈관흉부외과 (2), 마취통증의학과 (2), 산부인과 (3), 이비인후과 (1), 영상의학과 (1), 진단검사의학과 (1), 결핵과 (1), 재활의학과 (1), 핵의학과 (1), 직업환경의학과 (2)","내과 (1), 정신건강의학과 (1), 외과 (1), 정형외과 (1), 신경외과 (1), 마취통증의학과 (2), 산부인과 (3), 소아청소년과 (0), 이비인후과 (1), 영상의학과 (1), 진단검사의학과 (1), 재활의학과 (1), 응급의학과 (0), 직업환경의학과 (2), 치과보철과 (0)"
145,나주종합병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjEyMjIjNTEjJDEjJDIjJDgz"",145);",JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjEyMjIjNTEjJDEjJDIjJDgz,"총 인원 : 25명 (의사 : 24, 치과의사 : 1, 한의사 : 0)","내과 (5), 신경과 (1), 외과 (3), 정형외과 (2), 신경외과 (2), 마취통증의학과 (1), 산부인과 (1), 영상의학과 (3), 진단검사의학과 (1), 응급의학과 (2)","내과 (5), 신경과 (1), 외과 (3), 정형외과 (2), 신경외과 (2), 마취통증의학과 (1), 산부인과 (1), 영상의학과 (3), 진단검사의학과 (1), 응급의학과 (2), 구강내과 (0)"
